blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,blueBaron,blueFirstBaron,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,redBaron,redFirstBaron,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon,blueChamps0,blueChamps1,blueChamps2,blueChamps3,blueChamps4,redChamps0,redChamps1,redChamps2,redChamps3,redChamps4
0,29809,3586,48,9.6,426,87,1,13,11,10,29,14,1,0,1,1,0,1,0,0,0,0,1,0,0,28130,2470,48,9.6,388,98,0,11,13,8,58,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,59,117,81,164,43,114,51,76,412,236
0,29175,5237,50,10.0,396,81,0,13,18,18,36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,33707,657,51,10.2,427,114,1,18,13,20,54,12,1,0,1,3,0,1,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,876,126,29,13,497,39,202,104,80,38
0,25727,3979,46,9.2,370,91,0,7,13,8,32,8,0,0,0,1,0,1,0,0,1,1,0,0,0,31762,5009,49,9.8,418,81,1,13,7,13,26,10,1,0,1,4,2,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,245,21,24,44,517,164,58,60,875,236
1,32534,2504,51,10.2,383,116,0,18,9,13,56,22,1,0,3,2,1,0,1,0,0,1,1,0,0,26807,2414,46,9.2,404,70,1,9,18,9,41,14,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,60,238,115,107,80,120,69,22,111,236
0,30228,1979,49,9.8,398,86,1,13,9,20,44,15,1,0,1,2,1,1,0,0,0,0,1,0,0,29674,3974,50,10.0,428,103,0,9,13,15,38,11,0,0,0,2,0,1,1,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,120,3,235,875,58,150,497,29,876,517
1,51536,9516,77,15.4,196,0,1,38,24,98,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,46936,2886,72,14.4,180,0,0,24,38,64,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,43,55,80,37,4,31,9,235,134
1,36795,2660,60,12.0,116,0,0,31,22,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36537,5382,59,11.8,127,0,1,22,31,48,25,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,16,154,246,38,67,7,268,136,98
0,22812,2707,44,8.8,271,49,0,9,21,13,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,32578,4993,47,9.4,354,63,1,21,9,27,46,11,1,0,3,3,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,875,99,350,245,51,54,202,99,517,59
0,51091,521,76,15.2,173,0,0,37,37,104,56,0,0,0,0,2,2,0,0,0,0,0,0,0,0,51602,5707,76,15.2,197,0,1,37,37,87,0,0,1,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,111,98,236,85,51,103,235,58,90
1,51843,13210,77,15.4,185,0,1,34,25,102,33,0,1,1,2,3,3,0,0,1,0,0,0,0,0,46001,4595,73,14.6,176,0,0,25,34,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,202,114,90,53,36,25,164,121,40
1,53509,2219,77,15.4,192,0,1,47,37,109,122,0,1,1,2,2,2,0,0,1,0,0,0,0,0,51256,4886,78,15.6,163,0,0,37,47,71,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,134,119,143,30,245,67,21,50,82
0,35720,6675,58,11.6,124,0,0,14,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41966,12716,67,13.4,134,0,1,30,14,92,0,0,1,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,121,63,142,96,53,35,4,77
1,48907,1807,76,15.2,175,0,0,32,41,77,52,0,0,0,0,1,1,0,0,0,0,0,0,0,0,52076,4556,77,15.4,185,0,1,41,32,121,0,0,1,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,238,222,44,427,126,53,69,876,40
1,52889,5621,78,15.6,208,0,0,39,36,102,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,51897,3373,76,15.2,200,0,1,36,39,65,0,0,1,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,6,110,63,117,101,107,29,39,876
1,50335,5235,77,15.4,181,0,0,33,38,67,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,51185,2817,77,15.4,206,0,1,38,33,77,0,0,1,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,516,61,56,81,110,51,39,25,45
0,49538,3027,77,15.4,183,0,1,36,34,82,38,0,0,0,0,1,1,0,0,0,0,0,0,0,0,50674,4359,76,15.2,191,0,0,34,36,81,8,1,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,43,245,84,76,53,777,90,22,21
0,47560,5000,72,14.4,192,0,0,28,43,51,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52991,5506,79,15.8,176,0,1,43,28,122,26,0,1,1,2,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,202,78,163,62,518,20,55,427,15
0,46935,2795,73,14.6,161,0,1,24,42,49,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51987,8264,76,15.2,190,0,0,42,24,118,46,0,1,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,3,96,8,432,45,110,99,101,32
0,51997,9929,78,15.6,196,0,0,41,36,110,0,2,1,0,2,1,1,0,0,0,0,0,0,0,0,51800,2237,75,15.0,198,0,1,36,41,95,30,0,0,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,497,9,42,8,114,28,51,4,202
1,50872,3939,79,15.8,197,0,1,40,34,79,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,49152,1695,75,15.0,179,0,0,34,40,88,220,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,24,26,266,518,134,432,143,15,875
1,49547,6657,76,15.2,189,0,1,30,32,68,7,0,0,0,0,2,2,0,0,0,0,0,0,0,0,49593,1638,74,14.8,174,0,0,32,30,87,0,0,1,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,54,39,157,235,34,20,266,21,267
1,48714,2515,70,14.0,227,36,0,31,38,33,21,2,1,0,2,3,2,0,1,0,0,0,1,0,0,51807,2899,75,15.0,238,68,1,38,31,34,16,4,0,0,0,4,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,51,51,51,51,51,53,53,53,53,53
1,43700,6785,71,14.2,246,8,0,25,20,40,20,103,0,0,0,2,1,0,1,0,0,0,0,0,0,44706,1303,67,13.4,313,29,1,20,25,18,187,1,1,0,3,4,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,235,235,235,235,235,420,420,420,420,420
0,26334,2939,49,9.8,422,91,0,7,6,11,42,12,0,0,0,0,0,0,0,0,0,1,0,0,0,28345,3415,48,9.6,441,113,1,6,7,10,38,15,1,0,3,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,61,6,43,104,202,236,51,412,876,8
0,27190,2330,47,9.4,389,81,0,8,16,15,76,9,0,0,0,0,0,0,0,0,1,1,0,0,0,32944,5943,50,10.0,432,121,1,16,8,12,49,10,1,0,1,3,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,39,517,235,104,98,126,145,89,876,4
0,30389,3915,49,9.8,345,77,1,16,22,29,39,9,0,0,0,1,0,0,1,0,0,0,0,0,0,34024,6174,49,9.8,394,91,0,22,16,25,43,10,1,0,3,4,2,1,1,0,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,12,64,517,4,51,429,875,8,3,104
1,49394,3204,75,15.0,189,0,0,32,26,73,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,48152,4927,74,14.8,183,0,1,26,32,45,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,105,21,22,235,222,89,45,1,133
0,51294,3063,78,15.6,173,0,0,39,50,99,46,0,0,0,0,1,1,0,0,0,0,0,0,0,0,53064,4214,80,16.0,165,0,1,50,39,105,46,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,81,64,432,161,50,12,86,523,63
0,50003,2217,74,14.8,191,0,0,34,41,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51780,6002,77,15.4,200,0,1,41,34,113,3,0,1,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,13,86,246,99,39,110,50,412,105
0,48106,2791,74,14.8,176,0,0,29,50,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55174,5419,79,15.8,180,0,1,50,29,110,0,0,1,1,2,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,34,126,105,29,84,5,16,223,134
1,33764,4764,50,10.0,409,95,1,18,10,35,22,15,1,0,3,3,1,1,1,0,1,1,2,0,0,26233,5683,46,9.2,364,92,0,10,18,11,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,114,104,22,89,245,81,876,3,164,111
1,25546,5181,49,9.8,460,103,0,4,5,3,36,14,0,0,0,0,0,0,0,0,0,0,0,0,0,25240,3437,48,9.6,433,99,1,5,4,7,42,14,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,61,84,141,96,117,81,142,120,875,126
0,26546,3596,49,9.8,420,117,1,6,6,9,63,12,0,0,0,0,0,0,0,0,1,1,0,0,0,26758,2813,50,10.0,431,98,0,6,6,4,33,16,1,0,3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,517,202,78,104,8,876,29,117,164,84
0,34749,2719,51,10.2,415,106,1,18,11,21,36,14,0,0,0,3,2,1,0,0,1,2,1,0,0,28014,2691,49,9.8,372,88,0,11,18,14,47,14,1,0,3,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,126,84,64,51,25,777,99,203,117,235
1,30209,5111,49,9.8,427,99,1,11,7,16,73,15,1,0,1,3,0,2,1,0,1,2,0,0,0,26016,2256,45,9.0,376,91,0,7,11,11,120,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,517,120,81,432,114,429,236,76,875,3
1,52666,7383,77,15.4,163,0,1,47,33,121,44,0,1,1,2,4,4,0,0,1,0,0,0,0,0,47818,2558,73,14.6,186,0,0,33,47,71,49,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,432,40,27,86,34,51,157,67,134
0,42504,1354,66,13.2,148,0,0,28,42,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47683,4948,70,14.0,159,0,1,42,28,88,0,0,1,1,2,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,516,126,54,99,50,133,223,102,131
1,29061,4199,48,9.6,363,103,1,10,14,6,33,6,1,0,2,2,1,1,0,0,1,2,1,0,0,24746,3131,46,9.2,294,74,0,14,10,9,71,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,157,81,84,37,203,238,236,98,77,17
1,26474,3024,47,9.4,292,84,0,16,21,10,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,33108,2413,49,9.8,337,96,1,21,16,25,51,1,1,0,3,4,2,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,876,203,50,777,67,80,202,64,122,157
0,29064,3439,47,9.4,329,63,1,15,23,19,31,14,0,0,0,0,0,0,0,0,0,0,1,0,0,35551,3586,51,10.2,408,122,0,23,15,23,48,8,1,0,3,5,1,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,21,117,245,875,12,55,61,104,202,80
1,34083,4393,52,10.4,427,105,1,19,15,20,91,21,1,0,3,1,0,0,1,0,0,0,2,0,0,29434,3594,50,10.0,390,81,0,15,19,17,49,8,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,202,875,76,246,126,517,236,64,429,44
0,26048,2248,46,9.2,317,82,0,11,19,14,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,35735,4977,53,10.6,471,106,1,19,11,15,36,9,1,0,3,4,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,43,876,235,126,268,61,120,51,99,39
1,31754,2296,49,9.8,418,100,1,15,12,12,56,13,0,0,0,3,1,1,1,0,0,0,0,0,0,30533,5293,48,9.6,356,90,0,12,15,18,77,17,1,0,1,2,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,876,236,202,111,164,76,27,497,29,246
0,27901,2741,49,9.8,386,89,0,13,18,16,31,16,0,0,0,0,0,0,0,0,1,1,0,0,0,31154,2614,51,10.2,383,109,1,18,13,12,39,13,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84,876,89,235,39,80,114,28,22,58
1,29904,3564,51,10.2,359,104,0,19,10,23,30,15,0,0,0,0,0,0,0,0,1,2,1,0,0,26753,2793,46,9.2,386,73,1,10,19,7,53,4,1,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,145,246,89,102,84,39,12,202,164,28
0,28512,2539,46,9.2,303,50,0,16,17,23,31,8,0,0,0,1,0,0,1,0,1,2,1,0,0,33370,5905,49,9.8,400,131,1,17,16,21,34,11,1,0,3,3,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,203,40,22,61,164,145,876,53,58,236
1,31168,2310,50,10.0,420,85,0,16,4,16,32,9,1,0,2,3,2,1,0,0,0,0,1,0,0,24023,2383,46,9.2,371,92,1,4,16,7,91,6,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,517,58,875,235,164,81,103,76,133,98
0,25649,1489,46,9.2,336,76,0,8,21,9,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,33181,3328,54,10.8,428,124,1,21,8,17,27,11,1,0,1,2,1,1,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,245,24,78,236,79,84,412,81,104,57
1,28738,4033,45,9.0,375,74,0,12,19,17,31,13,0,0,0,1,0,1,0,0,0,0,1,0,0,30526,2966,47,9.4,351,89,1,19,12,24,52,8,1,0,3,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,38,22,27,104,555,136,60,875,126,202
1,32477,5677,52,10.4,425,108,0,15,11,21,52,11,1,0,1,2,1,1,0,0,1,1,1,0,0,28693,3223,48,9.6,378,102,1,11,15,9,31,7,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,412,58,30,202,39,81,114,236,60,43
0,27624,1514,44,8.8,304,83,0,12,35,15,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,41832,5299,53,10.6,384,107,1,35,12,56,37,10,1,0,1,6,1,2,3,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,56,117,412,119,55,145,80,266,120,245
0,30138,2763,50,10.0,411,105,0,11,9,9,31,9,0,0,0,2,1,1,0,0,1,1,1,0,0,28862,2572,48,9.6,405,88,1,9,11,7,29,10,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,121,517,22,236,412,51,24,876,25,126
1,31348,2996,49,9.8,401,106,1,15,14,12,30,11,1,0,3,1,0,0,1,0,0,0,1,0,0,28582,2192,49,9.8,377,82,0,14,15,21,35,12,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,523,78,246,8,104,429,80,517,20,266
1,33254,5704,52,10.4,462,134,0,13,5,17,52,13,0,0,0,1,0,1,0,0,0,0,1,0,0,26130,2882,48,9.6,442,85,1,5,13,7,57,14,1,0,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,202,154,91,876,80,164,110,497,76,517
1,35771,8386,52,10.4,401,122,1,22,6,24,33,11,1,0,1,3,1,2,0,0,0,0,1,0,0,24117,1517,44,8.8,337,76,0,6,22,10,28,9,0,0,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,84,876,80,235,157,12,517,22,104,41
0,23362,2502,46,9.2,363,93,0,3,18,4,74,8,0,0,0,0,0,0,0,0,0,0,1,0,0,33841,2181,52,10.4,422,98,1,18,3,19,74,8,1,0,3,4,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,202,39,106,876,432,59,55,80,81,236
1,27723,3673,48,9.6,401,107,0,8,16,11,53,21,0,0,0,1,1,0,0,0,0,0,0,0,0,31380,4220,50,10.0,390,83,1,16,8,23,117,18,1,0,1,2,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,117,104,80,222,142,875,432,60,164,81
1,30705,980,50,10.0,396,102,0,15,13,16,33,8,1,0,2,1,1,0,0,0,1,2,1,0,0,28048,1237,48,9.6,374,80,1,13,15,15,36,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,59,111,84,875,81,142,22,164,89,120
0,23849,2244,46,9.2,330,79,0,6,26,6,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,34281,6021,52,10.4,390,116,1,26,6,19,68,8,1,0,1,4,0,2,2,0,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,161,164,18,64,875,58,777,44,67,76
1,31159,3506,50,10.0,364,84,1,17,17,21,30,8,0,0,0,0,0,0,0,0,1,1,0,0,0,31718,1103,50,10.0,344,95,0,17,17,31,27,5,1,0,1,3,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,120,84,79,7,236,121,412,222,154,245
0,26995,2062,47,9.4,374,108,0,8,11,15,50,11,0,0,0,0,0,0,0,0,0,0,0,0,0,31264,3219,49,9.8,421,100,1,11,8,22,53,14,1,0,1,3,0,1,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,876,80,25,202,24,104,78,89,235,142
0,25545,1072,46,9.2,367,100,0,6,18,6,64,8,0,0,0,1,0,1,0,0,0,0,0,0,0,31430,4665,50,10.0,371,118,1,18,6,13,30,16,1,0,3,2,1,0,1,0,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,43,81,76,57,236,523,104,78,12,105
1,28872,2232,48,9.6,346,97,1,14,12,12,33,7,1,0,3,1,0,0,1,0,1,2,2,0,0,28101,3783,48,9.6,371,78,0,12,14,10,30,5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21,24,245,350,104,81,421,41,412,84
1,29569,4769,51,10.2,443,90,0,10,3,9,47,9,0,0,0,1,1,0,0,0,1,2,0,0,0,23903,2723,45,9.0,397,89,1,3,10,4,33,3,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,202,104,10,84,16,8,106,58,236,875
0,32799,3100,50,10.0,411,103,0,16,13,13,33,15,1,0,1,3,0,2,1,0,1,2,1,0,0,29702,6182,49,9.8,380,104,1,13,16,18,34,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,203,429,875,24,84,51,104,114,99,61
0,26074,2854,45,9.0,385,100,1,5,10,7,79,10,0,0,0,0,0,0,0,0,0,0,1,0,0,27156,3951,45,9.0,389,88,0,10,5,16,84,12,1,0,1,2,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,432,517,117,104,51,202,80,84,875,57
1,28445,2120,47,9.4,359,92,0,11,18,14,52,9,1,0,3,1,0,0,1,0,1,1,1,0,0,28891,3001,48,9.6,358,74,1,18,11,47,44,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,142,80,516,421,145,777,111,64,22,3
0,29548,1245,50,10.0,391,83,0,13,20,12,29,8,0,0,0,1,0,1,0,0,0,0,0,0,0,35461,5451,52,10.4,433,127,1,20,13,17,46,13,1,0,3,3,1,0,2,0,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,84,104,51,412,164,58,102,236,80,202
0,33903,4268,48,9.6,413,87,1,17,13,28,53,16,1,0,1,3,1,2,0,0,1,1,1,0,0,29208,1528,47,9.4,386,84,0,13,17,27,32,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,64,111,103,429,58,203,59,69,235,117
1,32240,4590,50,10.0,381,75,1,22,7,27,37,14,1,0,1,2,0,1,1,0,1,2,1,0,0,24953,2318,46,9.2,378,88,0,7,22,6,58,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,114,875,163,20,78,67,76,145,79,61
0,29275,2895,47,9.4,400,80,1,9,17,13,95,12,1,0,3,1,0,0,1,0,0,0,1,0,0,32206,3766,51,10.2,416,104,0,17,9,26,37,10,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,523,80,4,98,84,39,25,51,517,104
0,25210,3220,48,9.6,407,77,1,7,9,5,35,13,0,0,0,0,0,0,0,0,1,1,1,0,0,28624,2514,50,10.0,451,83,0,9,7,11,36,10,1,0,3,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,236,201,517,64,106,22,412,104,164,4
1,51509,2494,75,15.0,191,0,1,30,37,72,49,0,1,1,2,2,2,0,0,1,0,0,0,0,0,49841,3686,76,15.2,180,0,0,37,30,99,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,98,81,7,51,11,16,238,266,267
0,48162,3804,74,14.8,180,0,0,35,44,68,44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,52745,8135,76,15.2,180,0,1,44,35,107,44,0,1,1,2,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,432,29,127,777,8,22,55,82,523
1,58684,4376,80,16.0,167,0,0,48,41,140,0,0,1,0,2,3,3,0,0,1,0,0,0,0,0,52700,3884,77,15.4,199,0,1,41,48,88,0,0,0,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,59,114,555,429,236,54,164,497,25
