,blueWins,blueChamps,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,blueBaron,blueFirstBaron,redChamps,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,redBaron,redFirstBaron,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon
10,0,"[59, 117, 81, 164, 43]",24924,4215,43,8.6,360,72,1,10,9,8,23,11,0,0,0,0,0,0,0,0,0,0,1,0,0,"[114, 51, 76, 412, 236]",24209,7259,44,8.8,341,88,0,9,10,6,49,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11,0,"[876, 126, 29, 13, 497]",24527,2102,44,8.8,326,65,0,11,17,15,28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,"[39, 202, 104, 80, 38]",30208,5072,47,9.4,378,90,1,17,11,17,43,8,1,0,1,2,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
12,0,"[245, 21, 24, 44, 517]",22444,3561,42,8.4,323,74,0,7,12,8,25,5,0,0,0,0,0,0,0,0,1,1,0,0,0,"[164, 58, 60, 875, 236]",26296,3193,45,9.0,365,49,1,12,7,10,20,7,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13,1,"[60, 238, 115, 107, 80]",28222,3822,45,9.0,325,90,0,17,9,13,43,16,1,0,3,1,0,0,1,0,0,0,1,0,0,"[120, 69, 22, 111, 236]",24169,1376,41,8.2,351,66,1,9,17,9,35,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
14,0,"[120, 3, 235, 875, 58]",26568,4775,46,9.2,338,66,1,13,8,20,35,7,1,0,1,1,0,1,0,0,0,0,1,0,0,"[150, 497, 29, 876, 517]",24007,3382,43,8.6,345,80,0,8,13,14,29,8,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0
15,1,"[110, 43, 55, 80, 37]",44044,4149,68,13.6,167,0,1,29,22,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4, 31, 9, 235, 134]",42491,5501,67,13.4,160,0,0,22,29,60,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,"[203, 16, 154, 246, 38]",36795,2660,60,12.0,116,0,0,31,22,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[67, 7, 268, 136, 98]",36537,5382,59,11.8,127,0,1,22,31,48,25,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,"[875, 99, 350, 245, 51]",19168,1913,40,8.0,250,45,0,6,17,6,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"[54, 202, 99, 517, 59]",27006,6441,43,8.6,315,57,1,17,6,20,36,8,1,0,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
18,0,"[23, 111, 98, 236, 85]",44684,5249,68,13.6,146,0,0,32,31,92,49,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"[51, 103, 235, 58, 90]",44625,1880,69,13.8,164,0,1,31,32,72,0,0,1,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,"[498, 202, 114, 90, 53]",45187,10304,70,14.0,162,0,1,29,23,85,28,0,1,1,2,2,2,0,0,1,0,0,0,0,0,"[36, 25, 164, 121, 40]",41189,2223,66,13.2,148,0,0,23,29,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,"[61, 134, 119, 143, 30]",48778,7788,72,14.4,173,0,1,45,30,107,111,0,1,1,2,2,2,0,0,1,0,0,0,0,0,"[245, 67, 21, 50, 82]",44051,4796,70,14.0,124,0,0,30,45,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,"[12, 25, 121, 63, 142]",35720,6675,58,11.6,124,0,0,14,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[96, 53, 35, 4, 77]",41966,12716,67,13.4,134,0,1,30,14,92,0,0,1,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,"[76, 238, 222, 44, 427]",43573,6648,68,13.6,156,0,0,27,35,69,46,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"[126, 53, 69, 876, 40]",46053,4183,70,14.0,155,0,1,35,27,104,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,"[59, 6, 110, 63, 117]",46967,6784,72,14.4,173,0,0,35,33,94,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,"[101, 107, 29, 39, 876]",46443,1950,69,13.8,168,0,1,33,35,62,0,0,1,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,"[112, 516, 61, 56, 81]",42592,2192,67,13.4,148,0,0,24,32,52,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"[110, 51, 39, 25, 45]",45628,5245,69,13.8,189,0,1,32,24,65,0,0,1,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"[67, 43, 245, 84, 76]",43975,2730,68,13.6,153,0,1,31,27,72,33,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"[53, 777, 90, 22, 21]",43931,5801,69,13.8,165,0,0,27,31,67,6,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,"[51, 202, 78, 163, 62]",42018,3930,67,13.4,171,0,0,23,32,48,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[518, 20, 55, 427, 15]",45666,2131,70,14.0,164,0,1,32,23,97,20,0,1,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,"[876, 3, 96, 8, 432]",42269,2664,66,13.2,136,0,1,22,34,46,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[45, 110, 99, 101, 32]",44727,2505,70,14.0,161,0,0,34,22,89,40,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,"[30, 497, 9, 42, 8]",46139,5436,71,14.2,165,0,0,36,33,95,0,2,1,0,2,1,1,0,0,0,0,0,0,0,0,"[114, 28, 51, 4, 202]",46813,2783,69,13.8,175,0,1,33,36,88,27,0,0,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,"[498, 24, 26, 266, 518]",44224,1131,69,13.8,163,0,1,31,29,64,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,"[134, 432, 143, 15, 875]",43846,2454,69,13.8,159,0,0,29,31,72,196,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,"[63, 54, 39, 157, 235]",42757,5607,66,13.2,159,0,1,21,26,46,5,0,0,0,0,2,2,0,0,0,0,0,0,0,0,"[34, 20, 266, 21, 267]",43437,3062,69,13.8,162,0,0,26,21,69,0,0,1,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,"[51, 51, 51, 51, 51]",42622,1748,63,12.6,197,28,0,28,30,28,18,1,1,0,2,3,2,0,1,0,0,0,1,0,0,"[53, 53, 53, 53, 53]",43847,1967,67,13.4,204,56,1,30,28,26,14,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,"[235, 235, 235, 235, 235]",35455,4490,64,12.8,219,8,0,17,18,23,17,92,0,0,0,0,0,0,0,0,0,0,0,0,0,"[420, 420, 420, 420, 420]",39662,3259,63,12.6,291,25,1,18,17,14,167,1,1,0,3,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,"[61, 6, 43, 104, 202]",22421,3326,45,9.0,370,71,0,5,4,9,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,"[236, 51, 412, 876, 8]",23894,3164,44,8.8,391,101,1,4,5,6,30,10,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
34,0,"[39, 517, 235, 104, 98]",22759,1949,43,8.6,328,69,0,6,16,11,64,7,0,0,0,0,0,0,0,0,1,1,0,0,0,"[126, 145, 89, 876, 4]",29010,3205,47,9.4,376,109,1,16,6,12,39,6,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
35,0,"[12, 64, 517, 4, 51]",24559,4674,41,8.2,293,73,1,10,18,19,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"[429, 875, 8, 3, 104]",28194,1969,46,9.2,345,83,0,18,10,20,35,6,1,0,3,1,0,0,1,0,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0
36,1,"[81, 105, 21, 22, 235]",43602,4597,67,13.4,165,0,0,26,20,60,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"[222, 89, 45, 1, 133]",41935,4155,66,13.2,150,0,1,20,26,32,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,"[51, 81, 64, 432, 161]",45990,4194,71,14.2,144,0,0,35,41,90,40,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"[50, 12, 86, 523, 63]",46248,1453,71,14.2,140,0,1,41,35,89,40,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,"[133, 13, 86, 246, 99]",45125,3733,69,13.8,168,0,0,32,35,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[39, 110, 50, 412, 105]",45076,7278,71,14.2,168,0,1,35,32,96,3,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,"[51, 34, 126, 105, 29]",42870,2005,67,13.4,149,0,0,26,45,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[84, 5, 16, 223, 134]",48619,8664,72,14.4,162,0,1,45,26,102,0,0,1,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,"[114, 104, 22, 89, 245]",29702,5352,45,9.0,361,71,1,15,7,23,18,12,1,0,3,3,1,1,1,0,1,1,1,0,0,"[81, 876, 3, 164, 111]",22458,2988,43,8.6,332,88,0,7,15,5,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,1,"[61, 84, 141, 96, 117]",21606,3116,44,8.8,380,95,0,3,5,2,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,"[81, 142, 120, 875, 126]",22185,3407,44,8.8,366,91,1,5,3,7,38,12,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0
42,0,"[517, 202, 78, 104, 8]",22867,3567,46,9.2,363,97,1,5,4,7,47,8,0,0,0,0,0,0,0,0,1,1,0,0,0,"[876, 29, 117, 164, 84]",22572,3017,45,9.0,374,84,0,4,5,0,27,14,1,0,3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
43,0,"[126, 84, 64, 51, 25]",30818,2898,47,9.4,367,82,1,17,7,20,31,9,0,0,0,2,1,1,0,0,1,1,1,0,0,"[777, 99, 203, 117, 235]",22511,2564,43,8.6,313,76,0,7,17,7,35,10,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
44,1,"[517, 120, 81, 432, 114]",26339,3591,44,8.8,374,79,1,10,7,13,63,10,1,0,1,2,0,2,0,0,1,1,0,0,0,"[429, 236, 76, 875, 3]",23887,2172,43,8.6,335,86,0,7,10,11,102,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
45,1,"[37, 432, 40, 27, 86]",48909,5791,73,14.6,162,0,1,42,32,107,40,0,1,1,2,3,3,0,0,1,0,0,0,0,0,"[34, 51, 157, 67, 134]",45367,5452,70,14.0,169,0,0,32,42,69,44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,"[75, 516, 126, 54, 99]",42504,1354,66,13.2,148,0,0,28,42,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[50, 133, 223, 102, 131]",47683,4948,70,14.0,159,0,1,42,28,88,0,0,1,1,2,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,"[157, 81, 84, 37, 203]",25341,4391,44,8.8,316,71,1,10,12,6,26,6,1,0,2,1,1,0,0,0,1,2,1,0,0,"[238, 236, 98, 77, 17]",21107,3927,43,8.6,244,62,0,12,10,9,62,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
48,1,"[876, 203, 50, 777, 67]",22986,3661,43,8.6,257,75,0,13,18,9,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"[80, 202, 64, 122, 157]",29192,6842,47,9.4,314,74,1,18,13,22,44,1,1,0,3,3,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
49,0,"[21, 117, 245, 875, 12]",23708,2368,41,8.2,281,56,1,11,20,11,22,11,0,0,0,0,0,0,0,0,0,0,1,0,0,"[55, 61, 104, 202, 80]",30469,3479,46,9.2,354,101,0,20,11,21,41,7,1,0,3,3,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
50,1,"[202, 875, 76, 246, 126]",29748,2607,47,9.4,363,76,1,18,14,20,72,16,1,0,3,1,0,0,1,0,0,0,1,0,0,"[517, 236, 64, 429, 44]",26085,3744,47,9.4,341,61,0,14,18,14,40,7,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0
51,0,"[43, 876, 235, 126, 268]",23494,1744,43,8.6,274,70,0,11,18,14,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"[61, 120, 51, 99, 39]",31106,5173,48,9.6,412,86,1,18,11,15,26,6,1,0,3,2,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
52,1,"[876, 236, 202, 111, 164]",28154,4584,46,9.2,353,84,1,15,9,12,42,9,0,0,0,2,1,0,1,0,0,0,0,0,0,"[76, 27, 497, 29, 246]",25643,4604,43,8.6,312,71,0,9,15,13,57,13,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
53,0,"[84, 876, 89, 235, 39]",25091,2821,46,9.2,335,72,0,13,14,16,26,15,0,0,0,0,0,0,0,0,1,1,0,0,0,"[80, 114, 28, 22, 58]",25299,4164,45,9.0,318,96,1,14,13,10,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
54,1,"[145, 246, 89, 102, 84]",24552,3387,46,9.2,301,90,0,13,8,17,24,11,0,0,0,0,0,0,0,0,1,2,1,0,0,"[39, 12, 202, 164, 28]",23188,1629,43,8.6,344,61,1,8,13,5,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
55,0,"[203, 40, 22, 61, 164]",25072,2414,42,8.4,265,46,0,15,15,22,26,4,0,0,0,0,0,0,0,0,1,2,1,0,0,"[145, 876, 53, 58, 236]",28192,1227,46,9.2,336,105,1,15,15,17,26,8,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
56,1,"[517, 58, 875, 235, 164]",24381,1976,45,9.0,369,75,0,10,2,9,26,9,0,0,0,0,0,0,0,0,0,0,1,0,0,"[81, 103, 76, 133, 98]",20303,1998,41,8.2,332,88,1,2,10,2,75,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
57,0,"[245, 24, 78, 236, 79]",22712,1112,45,9.0,299,68,0,7,16,7,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"[84, 412, 81, 104, 57]",27692,5019,48,9.6,368,100,1,16,7,12,22,8,1,0,1,1,0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0
58,1,"[38, 22, 27, 104, 555]",25051,3161,43,8.6,337,67,0,10,16,13,25,10,0,0,0,1,0,1,0,0,0,0,1,0,0,"[136, 60, 875, 126, 202]",26500,3964,43,8.6,315,65,1,16,10,20,42,6,1,0,3,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0
59,1,"[412, 58, 30, 202, 39]",27295,5235,45,9.0,342,87,0,12,11,18,38,8,1,0,1,2,1,1,0,0,1,1,1,0,0,"[81, 114, 236, 60, 43]",25264,3529,43,8.6,314,86,1,11,12,9,23,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60,0,"[56, 117, 412, 119, 55]",24988,4867,42,8.4,278,77,0,11,29,14,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"[145, 80, 266, 120, 245]",35905,3947,48,9.6,350,82,1,29,11,45,30,8,1,0,1,4,0,2,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
61,0,"[121, 517, 22, 236, 412]",25991,4256,44,8.8,357,89,0,9,6,8,27,8,0,0,0,2,1,1,0,0,1,1,1,0,0,"[51, 24, 876, 25, 126]",24081,1971,43,8.6,338,76,1,6,9,4,27,9,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
62,1,"[523, 78, 246, 8, 104]",27016,4553,45,9.0,344,92,1,12,12,9,24,8,1,0,3,1,0,0,1,0,0,0,1,0,0,"[429, 80, 517, 20, 266]",24976,2181,44,8.8,325,70,0,12,12,17,28,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
63,1,"[202, 154, 91, 876, 80]",27580,2330,46,9.2,392,110,0,9,5,12,46,10,0,0,0,0,0,0,0,0,0,0,1,0,0,"[164, 110, 497, 76, 517]",23348,2315,44,8.8,390,73,1,5,9,7,48,13,1,0,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
64,1,"[84, 876, 80, 235, 157]",29147,1852,46,9.2,351,96,1,16,5,17,29,8,1,0,1,2,0,2,0,0,0,0,1,0,0,"[12, 517, 22, 104, 41]",21905,2715,41,8.2,312,76,0,5,16,8,28,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
65,0,"[202, 39, 106, 876, 432]",20338,2893,42,8.4,300,83,0,3,17,4,57,6,0,0,0,0,0,0,0,0,0,0,1,0,0,"[59, 55, 80, 81, 236]",29557,3882,49,9.8,372,80,1,17,3,18,63,7,1,0,3,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
66,1,"[117, 104, 80, 222, 142]",24227,3177,45,9.0,347,88,0,8,14,11,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,"[875, 432, 60, 164, 81]",26143,4728,45,9.0,330,65,1,14,8,18,98,12,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
67,1,"[59, 111, 84, 875, 81]",26666,4541,46,9.2,354,93,0,13,11,16,29,7,0,0,0,0,0,0,0,0,1,2,1,0,0,"[142, 22, 164, 89, 120]",23368,2447,41,8.2,311,68,1,11,13,13,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
68,0,"[161, 164, 18, 64, 875]",21240,3295,43,8.6,303,79,0,5,24,5,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"[58, 777, 44, 67, 76]",30618,5563,49,9.8,361,93,1,24,5,15,59,7,1,0,1,3,0,2,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
69,1,"[120, 84, 79, 7, 236]",26386,4366,45,9.0,310,72,1,14,15,15,28,7,0,0,0,0,0,0,0,0,1,1,0,0,0,"[121, 412, 222, 154, 245]",26153,5328,45,9.0,298,77,0,15,14,27,22,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
70,0,"[876, 80, 25, 202, 24]",22381,3066,41,8.2,312,76,0,7,10,12,40,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"[104, 78, 89, 235, 142]",27832,3937,46,9.2,354,93,1,10,7,19,43,12,1,0,1,3,0,1,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
71,0,"[43, 81, 76, 57, 236]",22330,2322,43,8.6,331,96,0,5,15,5,52,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"[523, 104, 78, 12, 105]",26505,1865,45,9.0,317,88,1,15,5,12,25,14,1,0,3,1,0,0,1,0,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0
72,1,"[21, 24, 245, 350, 104]",25769,3404,44,8.8,295,87,1,13,10,12,24,4,1,0,3,1,0,0,1,0,1,2,1,0,0,"[81, 421, 41, 412, 84]",23844,3734,44,8.8,306,66,0,10,13,10,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
73,1,"[202, 104, 10, 84, 16]",24218,6333,45,9.0,372,76,0,7,2,7,38,7,0,0,0,0,0,0,0,0,1,2,0,0,0,"[8, 106, 58, 236, 875]",20021,1251,41,8.2,338,77,1,2,7,2,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
74,0,"[203, 429, 875, 24, 84]",29161,2972,45,9.0,351,91,0,16,11,13,30,12,1,0,1,2,0,2,0,0,1,2,1,0,0,"[51, 104, 114, 99, 61]",25437,1917,45,9.0,323,91,1,11,16,15,29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
75,0,"[432, 517, 117, 104, 51]",22627,3202,42,8.4,329,68,1,5,9,7,66,6,0,0,0,0,0,0,0,0,0,0,1,0,0,"[202, 80, 84, 875, 57]",23272,3151,42,8.4,331,76,0,9,5,14,71,10,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
76,1,"[142, 80, 516, 421, 145]",25214,2614,43,8.6,323,84,0,10,15,13,43,6,1,0,3,1,0,0,1,0,1,1,1,0,0,"[777, 111, 64, 22, 3]",25526,3941,45,9.0,318,66,1,15,10,39,33,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
77,0,"[84, 104, 51, 412, 164]",26078,1890,46,9.2,344,75,0,11,17,9,24,6,0,0,0,1,0,1,0,0,0,0,0,0,0,"[58, 102, 236, 80, 202]",30319,2279,48,9.6,380,107,1,17,11,10,37,10,1,0,3,2,1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0
